FARMACIA MAGADAN


BERAZATEGUI, BUENOS AIRES (1884)

CUIT 30-71588312-7
IVA Responsable Inscripto

Ventas y Stock

IDProducto;Troquel;Codebar;Rubro;Producto;Laboratorio;Costo;PVP;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. PVT;Cajas Stock PVT;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. ;Cajas Stock ;Cajas Vend. Total;Cajas Stock Total;Codebars
1005600137;6015424;7792234001061;Medicamentos;CRAVERIL XR 45 mg caps.lib.prol.x 30;CRAVERI;29078.58;36348.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1020700008;1093233;7795375600698;Medicamentos;CREMA DE BISMUTO CHOBET CON PECTINA susp.x 120 ml;SOUBEIRAN CHOBE;12493.02;15616.27;0;1;0;2;0;1;0;0;0;0;1;0;0;0;0;2;1;0;1;0;3.00;6;
1020700302;1093232;7795375532005;Medicamentos;CREMA DE BISMUTO CHOBET CON PECTINA susp.x 240 ml;SOUBEIRAN CHOBE;23779.38;29724.22;0;1;0;0;0;0;0;0;0;1;0;2;1;1;0;1;1;0;0;1;2.00;7;
1020700301;1093231;7795375529005;Medicamentos;CREMA DE BISMUTO CHOBET CON PECTINA susp.x 90ml c/dosif.fant;SOUBEIRAN CHOBE;9694.89;12118.61;0;1;0;1;0;1;0;1;1;0;4;0;2;1;1;1;0;1;0;1;8.00;8;
2066400009;9957354;7798033167007;Medicamentos;CREMA DE ORDEÑE pote x 220 g;SAN CEFERINO;6066.67;9175.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0.00;6;
2009808901;3430701;7791763001979;Medicamentos;CREMSOR N cr.x 50 g;MEGALABS ARGENT;3685.52;4606.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0.00;2;
1065100007;9938643;7798118063095;Medicamentos;CREMTOTAL ULTRA pomo x 40 g;ROSPAW;5334.25;6667.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
1003900018;4048803;7790440512432;Medicamentos;CREON 25000 caps.x 100;ABBOTT EPD;375221.49;469026.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
1012000007;5135881;7795302180323;Medicamentos;CRESTOR 10 mg comp.x 28;ASTRAZENECA;28987.13;36233.91;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0.00;3;
1012000047;5135883;7795302000119;Medicamentos;CRESTOR 10 mg comp.x 56;ASTRAZENECA;52277.76;65347.20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
1012000008;5135931;7795302180347;Medicamentos;CRESTOR 20 mg comp.x 28;ASTRAZENECA;53798.82;67248.53;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0.00;3;
1012000018;5399261;7795302180538;Medicamentos;CRESTOR 5 mg comp.x 28;ASTRAZENECA;23140.02;28925.02;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
1003200150;4621855;7795328051959;Medicamentos;CRISTACLAR 10 mg comp.rec.x 30;BETA;32124.53;40155.66;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0.00;5;
1003200152;4621775;7795328051911;Medicamentos;CRISTACLAR 5 mg comp.rec.x 30;BETA;27712.29;34640.36;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0.00;4;
1004500170;5855681;7791909432506;Medicamentos;CRONO CORTICAS susp.iny.f.a.x 1 x 2 ml;CASASCO;10115.24;12644.05;1;1;0;0;0;0;0;1;0;1;1;1;0;1;1;0;0;0;0;2;3.00;7;
1004600088;5762681;7795373017191;Medicamentos;CRONOBETACORT susp.iny.f.a.x 1 x 2 ml;MEDISOL;7360.00;9200.00;0;0;0;0;0;4;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2.00;5;
1016204701;3367861;7795378000532;Medicamentos;CRONOCORTEROID iny.a.x 1 x 2 ml;MONTPELLIER;10095.65;12619.56;0;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1;2;1;0;1;7.00;8;
1002300197;5513971;7795338001579;Medicamentos;CRONODICASONE DEPOT f.a.x 1 x 2 ml + jga.;BALIARDA;10252.65;12815.81;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1.00;3;
1002300167;5513841;7795338015972;Medicamentos;CRONODICASONE f.a.x 1 x 2 ml + jga.;BALIARDA;10270.22;12837.78;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;2;
1007906301;4175941;7796285048969;Medicamentos;CRONOPEN 500 mg comp.rec.x 3;ELEA;12839.14;16048.93;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;4;0;0;0.00;9;
1007906302;4175942;7796285049256;Medicamentos;CRONOPEN 500 mg comp.rec.x 5;ELEA;14595.28;18244.10;0;0;0;0;0;0;0;1;0;1;0;1;0;0;2;0;0;1;0;1;2.00;5;
1007900068;4175943;7796285051563;Medicamentos;CRONOPEN 500 mg comp.rec.x 6;ELEA;17123.99;21404.99;0;1;0;0;0;0;1;1;0;1;1;1;0;0;0;1;0;1;0;1;2.00;7;
1007906303;4176011;7796285048976;Medicamentos;CRONOPEN susp.x 15 ml;ELEA;9979.56;12474.45;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
1007906304;4176012;7796285049249;Medicamentos;CRONOPEN susp.x 30 ml;ELEA;18526.60;23158.25;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1.00;4;
1009500112;6261131;7791171001189;Medicamentos;CRUZAL 20 jga.prell.x 2 ml+aguja;FINADIET;59573.06;74466.33;0;0;0;0;0;1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;2.00;4;
1009500113;6261261;7791171001196;Medicamentos;CRUZAL 40 jga.prell.x 2 ml+aguja;FINADIET;90998.58;113748.23;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;2.00;2;
1001300078;5583132;7795349000479;Medicamentos;CUAIT TRIFLUOPERAZINA 10 mg comp.x 30;ARISTON;57277.30;71596.62;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;3;0;0;1.00;5;
1015700067;5432421;7792175008235;Medicamentos;CUIDAFEM comp.rec.x 21;LABORATORIOS BE;12593.78;15742.23;0;0;0;1;0;1;0;1;1;1;1;2;0;0;1;1;0;0;0;1;3.00;8;
2076300021;9960046;7791984001109;Medicamentos;CURFLEX CBD c/aroma cr.x 100 g;LABORATORIO MIL;11056.46;16722.89;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0.00;2;
2076300022;9960045;7791984001093;Medicamentos;CURFLEX CBD s/aroma cr.x 100 g;LABORATORIO MIL;11056.46;16722.89;0;2;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;0.00;6;
1023502103;4364111;7791829008300;Medicamentos;CUSTEY 2 mg comp.x 10;MICROSULES ARG.;4048.76;5060.95;1;84;0;35;2;8;2;50;14;35;10;65;0;8;1;14;2;15;0;0;32.00;314;
1009900012;526634;7794428010460;Medicamentos;CUTA cr.x 20 g;FORTBENTON;12185.30;15231.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0.00;2;
1013800314;6434001;7795347913030;Medicamentos;CUTANIT B gel capilar x 20 g;LAZAR;27357.10;34196.38;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
1013800192;6087681;7795347001034;Medicamentos;CUTANIT B ung. x 30 g;LAZAR;30448.82;38061.03;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1.00;4;
1013800216;5994001;7795347913023;Medicamentos;CUTANIT LOCION env.x 20 ml;LAZAR;22120.15;27650.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1013800191;5993971;7795347000570;Medicamentos;CUTANIT ung.x 30 g;LAZAR;21425.86;26782.32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
1018000402;643113;7791848202048;Medicamentos;CVP DUO comp.rec.x 25;ELEA;26704.51;33380.64;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;2;
1018000401;643111;7791848202017;Medicamentos;CVP DUO comp.rec.x 50;ELEA;44624.85;55781.06;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1.00;2;
1049800076;9957516;7796285279806;Medicamentos;CVP FLEBO comp.mast.x 30;ELEA;14351.13;17938.91;1;1;0;1;1;0;0;1;1;1;1;1;3;2;2;1;2;2;0;1;11.00;11;
1049800179;9961144;7796285292973;Medicamentos;CVP FLEBO comp.mast.x 60;ELEA;22592.14;28240.17;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;-1;0;0;2.00;0;
1021700181;3876143;7795356002503;Medicamentos;CYCLO 3 caps.x 28;SIDUS;33027.43;41284.29;0;1;0;0;0;0;0;1;0;0;3;2;0;0;1;0;0;0;0;0;4.00;4;
1021700182;3876144;7795356002510;Medicamentos;CYCLO 3 caps.x 56;SIDUS;60462.95;75578.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2.00;0;
1050900000;4393822;7795356002497;Medicamentos;CYCLO 3 cr.x 100;SIDUS;26335.26;32919.08;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.00;1;
1050900005;5856421;7795356002435;Medicamentos;CYCLOPARIN gel tópico x 60 g;SIEGFRIED;54816.86;68521.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1018012204;4673832;7791848265043;Medicamentos;DACTEN 16 mg comp.x 30;ELEA;71548.83;89436.04;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0.00;4;
1018012202;4673912;7791848265029;Medicamentos;DACTEN 8 mg comp.x 30;ELEA;52166.80;65208.50;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0.00;2;
1018000002;5023042;7791848265067;Medicamentos;DACTEN D comp.x 30;ELEA;73478.90;91848.62;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.00;3;
1049800125;6500391;5000456063647;Medicamentos;DACTILUS 10 mg comp.rec.x 28;ELEA;54047.89;67559.86;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
1025900030;6413001;7795384000304;Medicamentos;DAFLON 1000 comp.rec.x 30;SERVIER;69473.52;86841.90;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;4.00;6;
1025900031;6413002;7795384000328;Medicamentos;DAFLON 1000 comp.rec.x 60;SERVIER;134779.78;168474.73;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;1;0;2;0;1;1.00;6;
1025900025;6297971;7795384000151;Medicamentos;DAFLON 1000 sachets x 30;SERVIER;84581.67;105727.09;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0.00;4;
1025901001;3537141;7795384000021;Medicamentos;DAFLON 500 500 mg comp.x 30;SERVIER;36569.14;45711.42;0;0;3;0;0;1;1;0;0;1;0;1;0;2;0;1;0;0;1;0;5.00;6;
1025900000;3537142;7795384000038;Medicamentos;DAFLON 500 500 mg comp.x 60;SERVIER;71377.15;89221.44;1;0;0;0;0;1;3;0;0;1;2;1;0;0;0;0;0;1;0;1;6.00;5;
1025900023;3537143;7795384000120;Medicamentos;DAFLON 500 500 mg comp.x 90;SERVIER;97257.83;121572.29;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0.00;2;
1016200209;6734131;7795378006480;Medicamentos;DAGLIBEN 10 mg comp.rec.x 30;MONTPELLIER;49534.34;61917.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2.00;0;
1053705801;4103821;7791824117380;Medicamentos;DALACIN C 300 300 mg caps.x 16;PFIZER;17831.48;22289.35;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;1.00;3;
1010300094;5348842;7792183488548;Medicamentos;DAMSEL comp.rec.x 28;GADOR;20878.11;26097.64;0;1;0;1;2;1;0;1;3;1;1;2;1;0;8;2;5;-1;0;1;20.00;9;
1010300108;5574261;7792183488739;Medicamentos;DAMSELLA comp.rec.x 24 + plac.x 4;GADOR;23855.45;29819.31;0;0;0;1;0;1;0;0;0;1;0;3;0;1;0;0;1;1;0;1;1.00;9;
1010300602;2951801;7792183487329;Medicamentos;DANANTIZOL 20 mg comp.x 30;GADOR;9502.50;11878.12;0;1;0;1;2;3;2;1;0;1;1;1;1;0;2;1;1;0;1;1;10.00;10;
1010300601;349006;7792183101065;Medicamentos;DANANTIZOL 5 mg comp.x 100;GADOR;7623.36;9529.20;0;0;1;1;0;1;0;1;0;1;0;1;0;1;3;0;0;1;1;0;5.00;7;
1004506304;4311481;7791909408594;Medicamentos;DANLOX 10 mg caps.x 28;CASASCO;9392.16;11740.20;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;1.00;3;
1004500375;4311482;7791909408600;Medicamentos;DANLOX 10 mg caps.x 30;CASASCO;9699.10;12123.88;0;0;0;0;0;0;1;0;0;1;0;4;0;0;0;0;0;1;0;0;1.00;6;
1004506302;4112152;7791909408976;Medicamentos;DANLOX 20 mg caps.x 28;CASASCO;18504.40;23130.50;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0.00;3;
1004500376;4112154;7791909408983;Medicamentos;DANLOX 20 mg caps.x 30;CASASCO;18958.34;23697.93;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.00;1;
1004500203;4112232;7791909409126;Medicamentos;DANLOX 40 mg caps.x 28;CASASCO;36234.81;45293.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1.00;1;
1004500377;4112234;7791909409133;Medicamentos;DANLOX 40 mg caps.x 30;CASASCO;37909.76;47387.20;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;1;0.00;5;
1015700224;6746712;7792175010597;Medicamentos;DAPABER 10 mg comp.rec.x 28;LABORATORIOS BE;52323.16;65403.95;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1.00;2;
1002300457;6718393;7795338001104;Medicamentos;DAPAX 10 mg comp.rec.x 30;BALIARDA;49489.38;61861.72;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1.00;0;
1013800284;6520421;7795347920496;Medicamentos;DAPSOGEL 7.5% gel dérm.x 30 g;LAZAR;26780.90;33476.12;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
1013800246;3504392;7795347920519;Medicamentos;DAPSONA LAZAR 100 mg comp.x 50;LAZAR;21839.63;27299.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1009500147;6187683;7791171101858;Medicamentos;DARIFIN 15 15 mg comp.lib.prol.x 30;FINADIET;51521.94;64402.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1009500148;6187553;7791171101834;Medicamentos;DARIFIN 7.5 7.5 mg comp.lib.prol.x30;FINADIET;36991.13;46238.91;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;1;
1007900211;5824711;7796285054168;Medicamentos;DARISEC 15 mg comp.x 30;ELEA;64043.54;80054.43;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;2.00;2;
1007900208;5824682;7796285054410;Medicamentos;DARISEC 7.5 mg comp.x 15;ELEA;27148.82;33936.03;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;2;
1007900209;5824681;7796285054175;Medicamentos;DARISEC 7.5 mg comp.x 30;ELEA;48711.36;60889.20;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;1.00;3;
1008707502;3995522;7795332001728;Medicamentos;DARZITIL PLUS susp.x 90 ml;FABRA;12352.80;15441.00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00;2;
1016200095;5915972;7795378004707;Medicamentos;DAUNLIP caps.x 30;MONTPELLIER;30734.06;38417.57;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0.00;3;
1016200096;5915973;7795378004714;Medicamentos;DAUNLIP caps.x 60;MONTPELLIER;54726.00;68407.50;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0.00;2;
1080600028;9958064;7798032937151;Medicamentos;DAZOMET 850 mg comp.x 60;SAVANT GENERIC;6858.17;8572.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0.00;3;
1016200107;5972003;7795378004769;Medicamentos;DBI AP 500 500 mg comp.rec.AP x 100;MONTPELLIER;27077.02;33846.27;0;1;0;0;0;0;3;0;2;0;0;1;0;2;0;1;0;1;1;1;6.00;7;
1016200105;5972001;7795378004745;Medicamentos;DBI AP 500 500 mg comp.rec.AP x 30;MONTPELLIER;9446.18;11807.73;0;1;0;0;0;1;3;0;2;1;1;0;3;0;0;2;0;2;0;1;9.00;8;
1016200106;5972002;7795378004752;Medicamentos;DBI AP 500 500 mg comp.rec.AP x 60;MONTPELLIER;18348.39;22935.49;1;1;0;0;0;1;9;-1;2;1;2;1;0;2;1;1;3;-2;1;1;19.00;5;
1016200093;5118674;7795378004776;Medicamentos;DBI AP FORTE 1000 mg comp.rec.x 100;MONTPELLIER;41322.62;51653.27;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;2;0;0;3.00;5;
1016200002;5118672;7795378002345;Medicamentos;DBI AP FORTE 1000 mg comp.rec.x 30;MONTPELLIER;13650.06;17062.57;0;0;0;1;0;1;0;0;0;1;4;0;0;1;0;2;3;-2;0;1;7.00;5;
1016200003;5118673;7795378002352;Medicamentos;DBI AP FORTE 1000 mg comp.rec.x 60;MONTPELLIER;26255.86;32819.83;1;1;0;1;5;0;2;0;2;1;1;1;0;1;2;2;1;0;1;0;15.00;7;
1016205202;3675093;7795378000594;Medicamentos;DBI AP METFORMINA 850 mg comp.rec.x 100;MONTPELLIER;33554.00;41942.50;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;2;0;0;0;2.00;4;
1016205201;3675091;7795378000587;Medicamentos;DBI AP METFORMINA 850 mg comp.rec.x 30;MONTPELLIER;10403.14;13003.92;0;0;0;1;1;1;0;0;0;1;4;1;2;1;2;1;2;1;1;0;12.00;7;
1016205203;3675092;7795378002246;Medicamentos;DBI AP METFORMINA 850 mg comp.rec.x 60;MONTPELLIER;20508.82;25636.03;0;1;0;1;0;1;2;1;0;1;2;0;0;1;2;1;2;0;1;1;9.00;8;
1016200023;5298833;7795378002857;Medicamentos;DBI DUO 500/5 500/5 mg comp.x 60;MONTPELLIER;31870.78;39838.48;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.00;1;
1016200702;642962;7795378000570;Medicamentos;DBI METFORMINA 500 mg comp.x 100;MONTPELLIER;18788.15;23485.19;0;1;0;1;0;1;0;0;1;1;0;1;0;0;0;1;1;0;0;1;2.00;7;
1016200701;642961;7795378000563;Medicamentos;DBI METFORMINA 500 mg comp.x 30;MONTPELLIER;5498.67;6873.34;0;1;1;-1;1;1;1;1;3;1;1;1;0;1;0;2;0;1;0;1;7.00;9;
1016200000;642963;7795378002314;Medicamentos;DBI METFORMINA 500 mg comp.x 60;MONTPELLIER;10983.67;13729.59;0;1;0;0;2;0;0;3;2;1;1;1;0;0;0;2;1;1;0;1;6.00;10;
1019200232;6409421;7798084685451;Medicamentos;DEBLAX caps.bl.x 1;ADIUM;10440.34;13050.42;0;1;0;0;0;0;2;0;0;0;3;0;1;1;0;0;4;0;1;0;11.00;2;
1019200233;6409422;7798084685468;Medicamentos;DEBLAX caps.bl.x 2;ADIUM;14938.26;18672.83;0;1;0;0;0;0;1;1;0;1;6;0;3;0;0;1;2;0;2;0;14.00;4;
1015400017;5647421;7795334167118;Medicamentos;DEBRIL 500 mg comp.x 10;MONSERRAT;9744.00;12180.00;1;15;0;2;0;4;0;10;1;3;0;2;0;11;1;8;1;5;0;12;4.00;72;
1015400018;5647422;7795334167125;Medicamentos;DEBRIL 500 mg comp.x 20;MONSERRAT;19160.00;23950.00;0;6;0;2;0;3;0;11;4;2;2;3;0;7;1;10;3;8;0;9;10.00;61;
1021700117;674226;7795356001162;Medicamentos;DECADRON 0.5 mg comp.x 30;SIEGFRIED;21675.88;27094.85;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0.00;2;
1021700144;674562;7795356001315;Medicamentos;DECADRON 4mg/ml f.a.x2ml+jga.desc;SIEGFRIED;16408.61;20510.76;0;0;0;0;0;1;0;1;0;1;1;1;0;1;1;1;1;1;0;1;3.00;8;
1021700018;1591961;7795356911805;Medicamentos;DECADRON AL 8mg/ml f.a.x1 x 2ml+jga.;SIEGFRIED;12144.17;15180.21;0;1;0;1;0;0;1;0;0;1;0;0;0;1;1;1;1;1;0;2;3.00;8;
1021700028;5295932;7795356999032;Medicamentos;DECADRON CON CIPROFLOXACINA susp.oft.x 5 ml;SIDUS;15689.19;19611.49;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
1021700601;674482;7795356911409;Medicamentos;DECADRON CON NEOMICINA 0.1% fco.got.x 5 ml;SIDUS;13893.92;17367.40;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0.00;3;
1020300210;2130092;7795345000589;Medicamentos;DECIDEX caps.x 10;ROEMMERS;4919.20;6149.00;0;1;0;0;1;1;0;1;0;1;1;1;0;1;0;1;1;0;0;2;3.00;9;
1020302401;2806781;7795345004525;Medicamentos;DECIDEX COMPUESTO caps.x 10;ROEMMERS;4716.80;5896.00;0;1;0;0;0;0;0;1;1;1;1;0;2;2;1;1;0;2;1;1;6.00;9;
1020300296;6367422;7795345002842;Medicamentos;DECIDEX COMPUESTO GRIP comp.rec.x 10;ROEMMERS;3968.00;4960.00;0;0;0;1;0;0;0;1;0;0;0;2;0;1;0;1;0;0;0;1;0.00;7;
1020300297;6367423;7795345002798;Medicamentos;DECIDEX COMPUESTO GRIP comp.rec.x 20;ROEMMERS;6215.20;7769.00;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0.00;4;
1020302403;2806942;7795345004563;Medicamentos;DECIDEX COMPUESTO sol.x 100 ml;ROEMMERS;6874.40;8593.00;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0.00;6;
1020300298;9953334;7795345002774;Medicamentos;DECIDEX GRIP comp.rec.x 10;ROEMMERS;4253.60;5317.00;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;1;0;2.00;5;
1020300439;9963275;7795345125213;Medicamentos;DECIDEX GRIP T FORTE sob.x 10 x 5 g;ROEMMERS;18776.80;23471.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1020300703;2424622;7795345007120;Medicamentos;DECIDEX gts.x 30 ml;ROEMMERS;7292.00;9115.00;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0;2;0;0;0.00;8;
1020305601;4520031;7795345010045;Medicamentos;DECIDEX PLUS caps.x 10;ROEMMERS;7275.20;9094.00;0;1;0;0;0;1;1;1;0;1;1;1;0;1;0;1;0;1;1;0;3.00;8;
1020305602;4131541;7795345009957;Medicamentos;DECIDEX PLUS sol.x 60 ml;ROEMMERS;6159.20;7699.00;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;2;1;0;0;1;1.00;6;
1020300702;2424542;7795345007144;Medicamentos;DECIDEX sol.x 100 ml;ROEMMERS;5730.40;7163.00;0;1;0;1;0;1;0;1;1;1;0;1;1;1;0;1;0;1;0;1;2.00;10;
1077600001;5868711;7798122341066;Medicamentos;DECITON 0.5 mg comp.x 30;EUROLAB;41000.00;51250.00;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0.00;1;
1020000088;3931162;7798239770544;Medicamentos;DEFAS 6 mg comp.x 20;RONTAG;20077.76;25097.20;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0.00;2;
1019204503;3371563;7798084680012;Medicamentos;DELAK comp.x 30;ADIUM;23006.94;28758.67;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.00;1;
1013800235;3054182;7795347920533;Medicamentos;DELORAT 5 mg comp.rec.x 14;LAZAR;8988.60;11235.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0.00;1;
1013800145;3054261;7795347972716;Medicamentos;DELORAT 5mg/10ml jbe.x 50 ml;LAZAR;7450.94;9313.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1013800287;6527001;7795347920588;Medicamentos;DELORAT B comp.rec.x 10;LAZAR;8334.26;10417.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0.00;1;
1013800288;6527131;7795347920595;Medicamentos;DELORAT B jbe.x 60 ml;LAZAR;9889.49;12361.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0.00;1;
1004600163;5118113;7795373000537;Medicamentos;DELTACORT 40 mg comp.x 20;CASSARÁ;33944.00;42430.00;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00;1;
1004600155;5117912;7795373000650;Medicamentos;DELTACORT 8 mg comp.x 10;MEDISOL;6080.00;7600.00;0;0;0;1;0;0;0;0;0;0;1;3;0;0;0;0;0;2;0;0;1.00;6;
1018000054;5344841;7796285254971;Medicamentos;DELTAR susp.oft.x 10 ml;ELEA;23947.61;29934.51;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;3.00;1;
1011702202;517304;7796285286705;Medicamentos;DELTISONA B 4 mg comp.x 20;ELEA;7637.88;9547.35;0;0;1;1;0;1;0;2;0;1;1;1;0;1;0;2;1;1;0;1;3.00;11;
1011702206;1768272;7796285286729;Medicamentos;DELTISONA B 40 mg comp.x 20;ELEA;37074.61;46343.26;0;0;1;1;0;1;0;0;0;1;1;0;0;1;0;1;0;1;0;1;2.00;7;
1011702205;520852;7796285286712;Medicamentos;DELTISONA B 8 mg comp.x 20;ELEA;17875.94;22344.93;0;1;1;1;0;1;0;2;0;2;0;1;1;2;0;2;3;2;1;1;6.00;15;
1011700017;519963;7796285286736;Medicamentos;DELTISONA B gts.x 20 ml;ELEA;7602.70;9503.38;0;1;1;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2.00;5;
1000900021;5080311;7793742000027;Medicamentos;DEMACORT cr.x 15 g;ANDRÓMACO;11007.50;13759.38;0;1;0;0;0;0;0;0;0;1;2;0;0;0;1;0;2;-1;0;1;5.00;2;
